centers_latitude,centers_longitude
47.45765345243105,-122.26276362663768
28.395608012314234,-81.53652813970318
41.86539718232746,-87.86819887456878
41.79415983376641,-88.1301494867961
39.09444809588771,-77.17577720844135
34.06167533021763,-84.31651185521721
42.27082595464609,-83.72670233650476
40.06016807550133,-75.34195694365255
21.30535269709172,-157.85657648478696
38.25498705904963,-85.75978476606369
41.84121489907417,-87.97468741226828
-6.914325455813964,107.60879706000036
35.20135160000024,-111.63924899999985
27.779096230352998,-82.64675003294074
35.79275154373535,-78.80135789787224
34.04892809999962,-111.09373110000098
-6.223132513669041,106.71737617721867
40.7799711958738,-73.42534005364098
40.259862114112096,-74.03997258734785
45.04240962426509,-93.41775675441204
32.78826927906401,-79.9258751150247
42.61343821066992,-83.18556979503721
41.99119941413796,-87.90980954526779
34.07003682135303,-117.81106928831755
44.86318932878777,-93.49938912247514
38.51595520176737,-90.38145917929282
39.97717212912379,-86.05185837938113
37.5586015273904,-121.99805053565909
39.89118739603195,-75.04865960449736
-23.549582217724954,-46.638371146295995
30.441507535040163,-84.28567473450155
40.15194609972977,-74.04112050405413
-0.3012262000000013,36.52296410000011
42.16478343651226,-87.83919070054507
43.022719457534414,-88.03806577945231
39.614996571506815,-104.98990901643799
41.1378836539947,-73.35792651184582
40.56314536703605,-74.55522028614998
40.541713790304954,-74.31323205706404
37.9287868326704,-122.52220242641994
38.95168044028568,-92.33415110828636
26.352657310951237,-80.08572345994193
33.78671394913301,-84.26730043670545
26.202449438484077,-80.24415758629746
39.01883618499973,-76.56328885911812
40.937653745857745,-74.23530824881635
39.07985849611939,-76.64863553999986
36.033738918806186,-115.00211751999996
42.73291518885573,-84.51367074337406
39.964220167878786,-75.31286331272746
39.21953048575775,-76.8398909381813
35.99403290000008,-78.89861899999967
48.85709793639114,2.3469835198776736
44.77239140519912,-93.18977439602502
-7.267046196330267,112.7419992048932
41.768210723197654,-72.68491498432573
33.91980791441993,-84.28834159717879
-6.30457261955836,106.79986852996876
35.91286871719725,-79.05795000955389
19.42385644807695,-99.14003666762845
37.704523998064346,-121.92304710483877
42.2043075970779,-87.95732224642873
13.727347576948087,100.49728616753252
41.30094112019537,-72.94189964592846
40.633043819544085,-74.40886086351775
32.88465422377848,-97.18584841368073
40.80765453508191,-96.6813275180331
40.41631688355248,-74.27680295493394
35.962166163157775,-83.91880662894728
27.989886491749186,-82.78545683300392
34.00060552715246,-84.15575915033118
42.30481252292363,-83.39524122259154
39.856627380066364,-105.05047658039868
42.278100693288316,-85.58600211979898
33.17812234496653,-117.36591115167803
41.822544165986265,-71.40995530918357
40.33429811306281,-74.66655742139893
36.85292630000003,-75.97798500000027
40.734482040344815,-73.2986854589654
41.06400070034843,-73.99361696027886
33.62284371836289,-112.3289404004342
31.758621960993,-106.48684498510602
43.03504122857134,-88.20235255571411
33.144601229285634,-96.84240009214332
42.68619008633086,-73.74661349999984
42.4931006364965,-83.4216228605837
40.06427424306562,-74.39624192481759
41.911106850929485,-88.05164873122669
41.639328097709765,-87.78353121297712
39.52993730267178,-119.80766474580136
34.42138280877869,-119.69436672442743
47.79827702972956,-122.26294441853295
35.4679942926641,-97.51675685637032
32.790140385433055,-116.98666467677161
26.696720673517717,-80.0530615059289
38.83480347182517,-104.82444973055514
42.53058022669306,-82.9701553003987
38.7287909211156,-121.25401709880484
36.0725814310756,-79.79341220637428
32.79639087338709,-117.22846249475788
41.451388035627325,-81.85483562793533
34.162392951012144,-118.82571076882627
39.19481119918362,-76.67758559469407
34.852599766804786,-82.39330905477149
40.813783209204935,-73.07160413263605
40.616017122175585,-75.42750378159023
42.32927320378136,-87.8814317508408
41.09459799745765,-81.50580539067792
34.39320430254223,-118.54492145508445
26.518788341453,-80.06717404743605
42.318544237768,-71.37330228025745
39.33534701459214,-76.77829051630857
35.678098156465445,139.71321966508654
45.094732516087014,-93.27446264869582
40.25457594291441,-74.76591931864559
41.167445606608005,-73.2179444744493
40.11475383362819,-88.23479095663727
39.0777363707965,-77.51902685309729
27.923271400885,-82.28583536814162
41.36319889200009,-81.7736509693334
35.08449089999994,-106.65113669999964
33.05810629999997,-112.04764229999999
38.74869946801802,-77.2143466797299
36.83060879954754,-76.28354324570134
40.58619453863653,-105.08563515454563
44.92078200410956,-92.96679655707779
42.520648520548036,-70.91551775342427
28.292895543835485,-81.40777267671214
33.64790343899083,-84.4409713977063
37.09024000000022,-95.71289099999957
38.828606285185096,-77.44262845879601
43.58720078504671,-116.19594383177592
39.75150751869162,-84.19156265841112
33.12788099719628,-117.1186507705608
42.24788930093894,-71.01082587183106
-33.86614606619713,151.20708241502382
33.472854523113114,-117.66224504198142
40.31772596445504,-74.29486807109006
40.13508602843598,-75.18976751090044
3.1276961786729873,101.6654829658767
33.99992613827742,-81.03762550956941
36.77826100000015,-119.41793239999977
41.76799642718449,-87.8223002203884
45.41073674926836,-75.69870623951233
44.051497247058904,-123.08040804117663
38.9716688999999,-95.23525009999992
29.651634400000084,-82.32482619999986
44.47890001379306,-73.19058983251236
39.74108073762371,-75.54942735940607
37.69223609999991,-97.3375448000003
33.95525187157372,-83.3819961116754
30.450899229441703,-91.15426203756319
43.65978033743592,-70.25499087025631
33.60684216381027,-86.63659910426382
33.01136557948715,-117.27936872205126
42.33821370673581,-83.2708803476685
33.487168682383384,-86.80043725492231
33.95451705052077,-117.39681711458293
33.93161483906258,-83.9949769984373
39.72943190000005,-104.83191950000027
29.98328237748698,-90.19374753403147
42.267703781578945,-83.18718007842126
30.490031422751215,-97.66331618518512
32.95120244032273,-96.87047306451642
39.96778300648658,-105.08548098324363
36.983050434053986,-122.01992693891862
33.168866450543405,-96.64837987336948
32.05507459071049,-81.10199949945374
42.93691552857137,-78.75078210274731
37.566109689560385,126.97828145604407
44.247364801657575,-88.42209915248603
40.15402375690613,-74.91676154364632
13.781826911049743,100.60888244696152
47.3480229416666,-122.26612131499957
40.267959627222325,-76.88966073777796
40.4917231268156,-80.21586846033534
39.36637980558673,-74.431025837989
33.8809079111733,-117.56465072849157
41.75673360000008,-88.32684035706231
38.640706160795496,-90.36888907897725
39.16532499999995,-86.52638570000042
22.377063528000008,114.12364542171439
41.17712281781607,-73.79703706609192
39.41804559022992,-76.60118617528744
37.79924856896541,-121.98946426264352
39.980588101744154,-75.62194895523275
33.23997307034885,-111.62710539244169
40.37851341228069,-74.54102850058479
35.92498023099401,-86.8688114532167
-8.672615262721871,115.20906338106508
41.35479523690486,-73.45707357678577
34.07651087916658,-117.2337242892855
33.09527807857147,-97.00485063630957
38.03193997305398,-84.49509820658702
28.534743607272734,-81.55524613575764
14.577964165454512,121.02496133818201
42.20822505975618,-88.3000196451219
51.04500000000006,-114.05722219999977
42.188947507975556,-71.16809812638037
40.852210025153376,-73.28221499325166
42.990635815431986,-71.46178758703721
25.846206222222165,-80.31124451975298
52.52277901614903,13.410857314906883
52.37248934905661,4.892268249056602
40.493814583647904,-88.99217537232711
40.09709575031432,-83.11288924339598
38.87714509620258,-94.82502880126557
36.15398160000008,-95.99277500000021
40.01845202371789,-74.93511647948736
34.75216302179483,-92.2833826076923
27.337108022560486,-82.52983258061207
43.55136934709671,-79.62729604774175
45.63803501372544,-122.66053579019615
41.95980794342107,-88.2619972993424
42.57882085866661,-83.30664820266655
42.31263918600012,-88.01732220066684
40.58618155866671,-111.88872363666695
38.97627251666662,-76.8227000886666
36.74844328399996,-119.7727849466665
33.800259003355684,-84.67408021140936
30.416973513513465,-87.21332993378387
-0.7892750000000025,113.92132699999999
41.236008454109594,-73.07847799109614
39.946769410409544,-74.15972537866482
36.600715182191735,-121.88270357808247
41.51032000758623,-81.5122525289655
36.033694924827536,-86.78266416827591
28.039151670344886,-81.94928047999973
43.15381353146846,-87.9373579083917
41.21691494084509,-73.91277229295767
38.08970019718308,-122.24276876971837
34.14833029647887,-84.5098328598593
42.64817958014184,-83.01080252482262
40.96696138085119,-72.20536862340406
38.72417235744685,-75.08478085177295
33.57786309999998,-101.85516649999992
3.584778334042548,98.67553128439701
44.87302406714285,-93.60130433642848
41.81904276357143,-72.56321640071417
39.078235832142944,-76.87424236071426
34.22565187266189,-77.94426235395682
27.860346349640228,-82.76737959280577
-7.780648104316559,110.37177348776952
43.073659038405765,-70.77122236086966
-34.6080440173913,-58.375035281884045
47.98854699124094,-122.19879504379567
45.44028218613147,-122.79506545547447
42.75821193430653,-71.4625261956204
38.304722199999915,-122.29888890000032
28.077552063503692,-80.60321636788319
33.50737830000006,-117.16330825882328
33.195465049629654,-97.11130198666646
41.679198102238836,-86.23141284925366
40.79382109029849,-77.8582122597013
37.64925351044778,-77.52886463358202
43.549974900000045,-96.70032700000003
40.698908928030285,-73.13249016818185
40.4370538856061,-79.8602913325757
40.42392421212122,-86.90111246363621
34.09609958484841,-117.35579647802997
40.25698476106877,-75.13274835343513
34.2694474,-118.78148200000022
29.21361954961827,-81.0256804526717
42.42191416769231,-71.36495430230781
42.259727151538456,-71.78755579
40.034477499230846,-76.30965890000016
39.962443927692355,-76.72604411000005
35.04192436589148,-85.3020814108526
47.28447871953124,-122.38805073593741
45.40786721718752,-122.62028027343764
40.17512663046872,-75.48566978515619
42.4439614,-76.50188069999983
42.07056500944888,-72.5934768685039
41.07927300000001,-85.13935130000013
39.6878511531745,-75.74886184444443
38.58534631111115,-90.47418429920629
18.451694857142883,-66.10743367539665
-37.817715087301536,144.97106751428598
47.532438926400005,-122.02634295920018
34.08013642719997,-84.04431366160006
29.61946087119993,-95.6273505464001
44.506539213008196,-88.02850611707304
42.61280978292689,-71.29900769512201
39.01815715934957,-84.6413963658535
41.66343966065582,-83.55353162622949
25.676664833606598,-100.33112949180317
39.319188104132266,-74.57408481487603
35.60129830578508,-82.54714388677681
28.548113079166733,-81.76441205249998
39.55213703862396,-104.7929111999096
27.664827399999954,-81.51575349999989
47.65878020000006,-117.42604659999975
42.67724447966097,-71.14344630338978
41.17029117777773,-81.4038542529914
38.440953712931105,-122.71672958448262
21.372872471551773,-157.99700736379333
55.75228666782609,37.619902604347786
38.02930590000002,-78.47667809999989
42.29926516315793,-71.56553092543862
43.035829946017635,-89.51192015398232
34.73036880000007,-86.5861037000001
28.336312954464194,-80.66552751160698
41.45717088108102,-72.85328110450442
40.69438452432436,-89.58737220180188
35.845621299999955,-86.39026999999992
-33.42519689369371,-70.570008482883
42.01819155818181,-71.24913781272717
41.36156593090915,-72.1067117863637
38.78170244818177,-90.54075813727275
41.66219153669725,-72.85523326055042
39.364889153211024,-84.51268182844059
39.90421400000005,116.40741300000023
30.695179622222216,-88.04371770740732
47.04234282710279,-122.90231319719652
40.29186046074767,-74.90997927943931
38.44858885607466,-122.41048469532723
35.43129328691593,-80.84802305794406
-22.90353929999996,-43.20958690000003
45.0585386528302,-92.87913795849055
40.89072577924525,-74.58244585188675
34.00500789999991,-118.81008929999975
31.230392999999953,121.473704
48.75955290000001,-122.48822490000018
42.02334999999999,-93.62562199999975
41.4557664866667,-74.00875462000008
37.21490141333333,-93.2978472866668
34.20731960000002,-84.14019259999988
-6.247398556190468,107.14812196571445
43.13950457692309,-77.45939475769241
27.800582800000022,-97.39638099999992
42.17310716504849,-88.14819177281554
41.72008385728157,-71.42607319902915
41.54072589805822,-87.49495411553389
36.09985959999995,-80.24421600000004
40.39502246930693,-80.09922637227726
36.35344744752475,-94.16591156831703
28.116655207920815,-82.74291874950498
41.71462357399995,-73.92300839099998
39.41385213400006,-77.41078812700015
39.35774827900008,-76.4870175720001
39.32959018200009,-84.28492295199989
32.071839140999955,34.793639119000034
45.52686059797984,-122.96097730404037
42.099587838383876,-75.95688598989908
26.641705393939457,-81.87262265050515
26.1392681151515,-80.33670756363632
43.46153143877551,-80.51389922448978
42.12922410000007,-80.085059
41.37956379081631,-81.39659437755095
38.74291382448983,-77.49503546836736
38.27074550000006,-122.6597881387758
41.263983969072186,-75.8955667886598
40.8687790989691,-72.88698912061854
34.963688044329814,-80.99561571546396
41.514572660152126,-90.55171016961464
61.21805560000005,-149.90027779999986
33.47965428210532,-82.0152107326317
32.46223952000004,-84.9893585663159
42.08863682150539,-88.28635249354842
32.72532300860218,-114.62434224516105
28.667885325806427,-81.2017432021504
27.501385881720424,-82.57497172688164
40.92756900217391,-72.3394493293479
40.263960857608765,-111.67576325434796
42.11595213076924,-79.28939809670348
40.82369613736265,-81.38626576593403
30.159947047252743,-95.48642960769222
55.687626144444515,12.586993759999986
41.67245576000008,-91.55097694999988
37.980332736666725,-121.73230894777791
37.63713428444441,-120.99513738222207
31.544919681111075,-97.15078520999994
41.6082751539326,-87.87938287640446
37.00777002359548,-76.37965086741583
42.73241393522728,-83.23826478295463
34.265899999999995,-119.25836600000001
46.876655683908126,-96.78616964367819
45.082667568965554,-92.98062124137935
40.021302529885105,-82.82233387241378
30.640870886206955,-96.34496417241365
29.785785300000033,-95.82439559999986
42.282254893023236,-89.08593324186042
35.37360216395353,-119.01745276511629
36.20053994117642,-86.57237393647046
43.09945196428572,-88.41508060119038
43.03800285476194,-76.03546695833319
42.90686113095237,-87.86316576904767
42.05699905119044,-70.97230493095232
41.41965031190479,-75.67161504047625
41.41771500000001,-82.05257044880948
36.060875250000045,-94.16013734285731
35.23495246428567,-106.66458885714289
33.68921389166668,-78.88658981904767
32.9310947464286,-96.61668116904765
42.81523856746986,-73.93926135301201
42.10417724578312,-71.32739587228907
33.83281346626508,-111.94803231325325
41.64327806829267,-81.40410552682933
41.56101211481477,-87.62889258024694
39.76317582592592,-86.39914423086407
37.47186460370373,-122.43973894074072
30.079940499999985,-95.41716009999988
28.866588900000014,-81.28139284814822
46.729553000000024,-94.68589979999985
31.968598800000063,-99.90181310000007
43.1793913227848,-70.86083780886068
40.12450061898734,-82.93357048101255
38.40879929999997,-121.37161780000011
34.21639370000002,-119.03760230000002
48.13900003846162,11.580189170512831
40.917428516666675,-74.68721706282047
37.506189589743656,-77.64755969487166
37.05956251794868,-121.60524614487177
46.78324861688309,-92.10067192207781
41.381117915584426,2.1589286532467535
39.916835306493546,-82.79305348961039
42.45977779736845,-71.51103390921052
41.97698322631583,-91.68491174868403
40.41705947631583,-3.700412644736845
39.9747539828947,-74.81104929342108
39.62959178815792,-79.95607955526326
37.97468005263153,-87.55624929473677
37.270702199999974,-76.70745710000003
35.60605104054052,-77.3718217540541
33.8227813905405,-116.53340005945931
33.71774364864865,-116.35880692297299
30.27467724864862,-81.3932730162162
29.53567491756757,-95.10486029189182
53.338792493150585,-6.264471393150678
41.60803408219176,-88.20387669589049
40.15679592876708,-105.11325217945195
39.19109829999996,-106.8175387000001
25.2644444,55.31166669999996
38.56746487777779,-89.9549680875001
37.20187285555558,-80.41255029999996
35.413118899999986,-80.58185672777772
26.815770256944475,-80.12221059305566
43.19154496197186,-88.11823273661965
42.348836518309916,-72.58615965633805
42.23928586478872,-83.61554082253535
41.14984629436617,-111.99086918028176
40.6448728422535,-111.50034388591537
39.63190708169016,-74.25223421971835
39.372212100000056,-104.85609019999994
34.483901000000046,-114.32245479999989
45.46283511857143,9.186577508571428
43.84591307000007,-79.45912887142869
42.082947328571414,-71.45889201428564
41.66578936285711,-70.26551860714284
41.493497197142894,-71.31591198142871
41.39944307428568,-73.6744589528572
60.16984669855066,24.938135352173937
42.72613090000003,-87.7828522999999
42.05843599999996,-70.17863740000001
41.362571760869606,-81.59890266811591
38.2949990217391,-122.4609100826086
45.200699185294134,-93.41493679117647
41.00779072352947,28.97741991470586
29.89349666617643,-81.31258857500004
49.226483835820915,-122.95127853731358
44.02470619999998,-88.54261359999994
43.88960991940293,-79.24930619402988
42.238129392537346,-70.89769530447765
41.72508171492531,-93.60499495074623
39.58722219999998,-78.84250000000002
37.27269894179102,-79.95878185970143
30.518549240298523,-97.82611990597016
47.60579993636369,-122.67122488181819
44.02163060000005,-92.46989920000009
38.544935959090886,-121.73981382272717
37.67944464242428,-121.76654022727263
-6.587681283333327,106.79503469242425
-6.949999999999993,107.39999999999988
42.75820285538458,-78.77912203076924
40.533352243076976,-74.7926521046154
39.14019427692309,-77.01218240769231
38.59487611384613,-122.85616872769225
33.37031969999999,-112.58377660000016
28.15704578461537,-81.6032289523077
41.56733987187503,-88.07903073281251
35.28275239999998,-120.65961559999982
35.14405305468749,-89.7806356484374
44.94589571587304,-123.03453194444448
44.05817280000003,-121.31530959999986
42.790301400000004,-86.09889908888896
42.3383620174603,-88.2291893222223
41.425251133333354,-70.56644492539688
40.35223942375982,-75.95328190559543
39.0558235,-95.68901850000013
35.541111404761935,-80.83182338095234
35.222566800000045,-97.43947769999986
49.14166258064515,-122.8647813225807
38.33745301935483,-75.08604831129028
34.424216393548434,-119.8448429774194
33.607899993548365,-117.26317720161272
26.142035800000023,-81.79481029999991
37.956865750819674,-121.28902761967211
36.67773719999998,-121.65550129999994
45.783285600000006,-108.50069040000011
43.07757215215021,-73.7889953559897
40.38755710499997,-111.80367045000001
35.03770238000001,-80.92396382000008
33.888437300000035,-84.76227072000002
32.216316,-80.75260799999987
41.8470111237288,-72.44736158644066
41.56756493389834,-73.06629103898315
41.46362123898306,-71.48097346440677
41.45048855762707,-82.70842663220333
39.78172130000001,-89.65014809999991
38.790741452542406,-90.64779497288136
20.882156276271175,-156.68229284067795
12.971598699999989,77.59456270000007
42.58481433448274,-87.82137218620696
40.697625708707946,-75.23151539361288
32.521726031034504,-93.74014772758615
59.33029771228071,18.06487239824559
43.198639112280695,-71.55461315614036
42.70328775087721,-83.40459865614038
42.395573635087715,-82.92152991403509
41.39563423859649,-73.0739646298246
40.067082347368405,-105.01735301578952
44.76305670000006,-85.6206317
43.27030952321427,-87.9762553678571
42.843941046428554,-71.28865658214279
42.55168747321425,-71.42124514821424
41.714200776785724,-83.68192253749997
41.625839951785665,-70.95209114821432
38.960222103571404,-76.22236720892862
34.19395323571426,-119.17834129999991
26.9337266839286,-80.09353589464286
43.11106968545458,-75.2605795054546
41.27995967818181,-70.10640855454548
41.08022992000002,-80.66729580545449
41.03593529999994,-71.95451460000002
30.15646649090905,-81.70408959999996
24.557595056363663,-81.78175709636363
20.68142212727273,-103.35402063636363
41.20332159999999,-77.19452469999996
34.227174783333346,-83.88690269629632
33.415048500000005,-111.54957769999993
33.21059238888891,-87.56892385740743
30.00293582407409,-95.23656023333332
29.883274900000007,-97.94139409999998
13.683110638888897,100.71549707777775
53.543564000000046,-113.490452
40.448394396226455,-74.89436459999993
38.69055514339624,-76.8872246603774
38.30357677358495,-77.46068665094347
35.686975200000006,-105.93779900000001
47.49840560000002,19.040757800000023
41.47309479999996,-87.06114119999992
39.18001436923079,-74.68487467692312
34.54002420000005,-112.4685024999999
43.68119946862743,-72.28586316470584
41.288008101960806,-72.61263807450985
40.39138252745099,-75.31052133725485
40.39095667843139,-79.75095714901963
40.28353050980392,-75.39886429607841
40.25167959803921,-76.68885881372543
39.20400236078432,-84.37592033333334
38.91634300000004,-94.38351599999994
35.6528323,-97.47809539999989
34.9340657882353,-82.24007448627447
28.685748039215696,-81.5106009803922
28.17504485294115,-82.46011040588226
26.203215896078454,-98.23156375294116
47.39076377199997,8.536844911999996
47.19590074800002,-122.28212511600003
43.45287899999996,-79.70164800000008
42.81503379599997,-70.88195191199999
41.93522907399998,-88.74277024199995
41.28850194,-81.33688528199995
39.18360819999999,-96.57166939999996
38.01506551200002,-121.84050130400004
32.609856600000036,-85.48078249999992
29.690401976000018,-95.20615069200005
47.92612799999995,-97.02974130612239
41.44244157346939,-73.25695848163271
40.740844495918374,-74.65173882244895
39.755542999999996,-105.2210997000001
39.72849440000003,-121.83747769999992
39.618325308163236,-106.03011103061222
35.221997099999975,-101.83129689999994
34.6867846,-118.15416319999993
33.40237796734695,-84.59916439795917
-36.850286720408135,174.7612791367348
47.540784131250035,-121.88736457708323
41.038310095833346,-72.33818398958341
40.87479773750004,-72.66278206249994
39.95889965625002,-74.31743661875
38.44857763124997,-78.86794982500007
33.36277799999999,-112.16861100000004
45.52315497872343,-122.4134714744681
42.11180802127661,-70.87276365319157
41.8719258574468,-72.78542432127668
50.84685890434785,4.354126669565217
48.43041030434788,-123.36622280869567
45.55712105217389,-94.17655693478254
44.800795639130435,-68.77638865217382
43.85487221739131,-79.03246173478252
43.68527100000004,-79.75992399999997
41.37418795869564,-71.96371246521733
39.517225847826104,-84.36640343260864
39.50699740000003,-84.74523099999996
39.47728125869564,-76.28855556956518
39.4642636521739,-74.71807024999997
36.093329373913065,-79.46696631304349
31.122035026086955,-97.75121629130436
42.03028802000001,-70.68370362222224
40.64491877777779,-80.26496346666666
35.61706006677518,-78.81129632332458
33.846367726666664,-83.90807177333332
32.3199396,-106.7636538
28.17861109999999,-82.35055559999999
44.16357749999998,-93.99939959999993
41.96613914545457,-71.1405417022727
39.58746409090908,-84.27074827727266
39.07049134999997,-94.42752105
39.01514511136361,-94.26453126590913
33.43552990000002,-84.14249248636371
32.30041550227275,-90.17688551590908
42.480629174418596,-89.03346847209296
39.24997825348833,-77.2031644069768
35.951280118604664,-79.99875401860464
34.61002430000001,-112.31572099999995
30.223114302325573,-92.02369296279072
22.890532699999998,-109.9167371
49.88608300000004,-97.1529209999999
42.071029130952354,-86.48544776904762
41.769429433333336,-72.24780816428569
41.65651531666668,-72.74346323333329
39.83466685238092,-75.73518863095231
39.70938964761903,-74.96784317619048
39.64357495952384,-106.57373321666665
39.56417000000004,-119.48056
38.89656540000003,-121.07689010000006
38.040533540476176,-122.15067399047621
36.00507548571429,-75.65852207857145
33.70571012380951,-116.25858577380946
31.55293789047621,-110.28492225952385
28.017518030952374,-82.34888475238093
-27.46525599285714,153.018779054762
41.95528414146344,-73.95337861951216
40.63531312195122,-89.40805872926833
40.19337670000003,-85.38635990000009
36.330228399999974,-119.29205850000008
35.80198791951222,-83.54291032926832
35.04003743414632,-78.88939333170732
34.86973949999999,-111.76098959999997
34.5794343,-118.11646130000005
32.8795022,-111.75735209999999
30.40406543658538,-86.53134496585363
29.55023321463414,-95.2528756146342
26.562853699999998,-81.94953309999994
19.017614699999996,72.85616440000008
1.4654160829268283,124.84113083414641
-5.140766907317077,119.42871575853661
47.32140053499998,-122.57825772250003
45.683459999999975,-111.05049899999997
43.82419533999999,-91.23835931499995
43.62460875499998,-116.38588820500001
43.095229602499984,-79.04320144250002
43.01252739999997,-83.68745619999994
41.580364010000054,-83.66526923500004
41.28652399500002,-72.74534268499998
39.59642903750003,-86.10939582249996
39.550050699999986,-105.78206739999999
39.372552687499976,-84.18381783000005
35.08514026249997,-80.69294386999998
32.8406946,-83.63240219999992
29.55517358000001,-98.2821163275
44.651576179487186,-63.57403225641021
42.52361109999998,-92.44638889999997
41.71394450256414,-70.00613340769235
41.254260784615404,-74.34795189743588
39.82362696923074,-74.19300405641023
38.24578775897439,-122.03544398461531
34.89579570000001,-117.01728259999992
32.36680520000002,-86.29996889999994
29.70659764102561,-98.12231544871803
25.90174720000002,-97.49748379999994
-7.978022817948722,112.6291650923077
44.87551830000001,-91.91934219999996
41.60187914736845,-72.64278719736839
41.15861109999998,-95.93416669999998
40.381284710526344,-105.07610605000008
40.298672399999994,-83.06796500000006
40.113647118421056,-111.6536265157895
39.185659700000016,-78.16333410000001
34.53610669999998,-117.29115649999999
33.55981958421052,-84.56834403947376
21.406242699999996,-157.77402046842116
51.22479511621625,6.77986672432433
48.2067040162162,16.382333454054052
43.78756214324321,-88.7904665513514
43.416226640540515,-83.94706785945947
43.23059234594597,-86.25146857837834
42.19439774054056,-70.77545724324328
41.91280975945949,-73.83430378918918
41.08242916756758,-81.65510600810812
40.263632221621606,-75.6501558756757
39.48165369999999,-106.03835179999992
37.96113391351353,-91.81710154324331
33.688781170270275,-84.0557122945946
32.58325127837836,-96.79676266756765
27.217915202702713,-80.24589612972967
44.56456589999999,-123.26204349999992
43.07799811111112,-86.20273483611102
42.97372139444447,-77.41384973055553
42.49276409999999,-92.34296309999995
